Clair Obscur: Expedition 33,Windows,Input Devices Supported/Optional:,Mouse
Clair Obscur: Expedition 33,Windows,Gamepads Supported:,DualSense Controller
Clair Obscur: Expedition 33,Windows,Gamepads Supported:,Xbox One/Series Wireless Controller
Clair Obscur: Expedition 33,Windows,Additional Hardware Required:,3D Accelerator
Clair Obscur: Expedition 33,Windows,Number of Offline Players:,1 Player
Clair Obscur: Expedition 33,Windows,GOG.com:,Achievements
Clair Obscur: Expedition 33,Windows,GOG.com:,Cloud saves
Clair Obscur: Expedition 33,Windows,GOG.com:,Controller support
Clair Obscur: Expedition 33,Windows,GOG.com:,Overlay
Clair Obscur: Expedition 33,Windows,GOG.com:,Single-player
Clair Obscur: Expedition 33,Windows,Steam:,Achievements
Clair Obscur: Expedition 33,Windows,Steam:,Cloud
Clair Obscur: Expedition 33,Windows,Save Game Methods:,Internal Storage
Clair Obscur: Expedition 33,Windows,Save Game Methods:,Cloud (Online)
God of War: Ragnarök,PlayStation 4,Business Model:,Commercial
God of War: Ragnarök,PlayStation 4,Media Type:,Download
God of War: Ragnarök,PlayStation 4,Input Device Features Supported:,Vibration
God of War: Ragnarök,PlayStation 4,Gamepads Supported:,DualShock 4
God of War: Ragnarök,PlayStation 4,Number of Offline Players:,1 Player
God of War: Ragnarök,PlayStation 4,PlayStation Network:,Add-on Content (DLC)
God of War: Ragnarök,PlayStation 4,PlayStation Network:,Trophies
God of War: Ragnarök,PlayStation 4,Miscellaneous Attributes:,PS4 Pro Enhanced/Support
God of War: Ragnarök,PlayStation 4,Miscellaneous Attributes:,Remote Play
God of War: Ragnarök,PlayStation 5,Business Model:,Commercial
God of War: Ragnarök,PlayStation 5,Media Type:,Download
God of War: Ragnarök,PlayStation 5,Input Devices Supported/Optional:,Gamepad
God of War: Ragnarök,PlayStation 5,Input Device Features Supported:,Vibration
God of War: Ragnarök,PlayStation 5,Input Device Features Supported:,Trigger Effect
God of War: Ragnarök,PlayStation 5,Gamepads Supported:,DualSense Controller
God of War: Ragnarök,PlayStation 5,Number of Offline Players:,1 Player
God of War: Ragnarök,PlayStation 5,PlayStation Network:,Add-on Content (DLC)
God of War: Ragnarök,PlayStation 5,PlayStation Network:,Trophies
God of War: Ragnarök,PlayStation 5,Miscellaneous Attributes:,Remote Play
Resident Evil 4,PlayStation 5,Business Model:,Commercial
Resident Evil 4,PlayStation 5,Media Type:,Blu-Ray Disc
Resident Evil 4,PlayStation 5,Media Type:,Download
Resident Evil 4,PlayStation 5,Input Devices Supported/Optional:,Gamepad
Resident Evil 4,PlayStation 5,Input Device Features Supported:,Vibration
Resident Evil 4,PlayStation 5,Input Device Features Supported:,Trigger Effect
Resident Evil 4,PlayStation 5,Gamepads Supported:,DualSense Controller
Resident Evil 4,PlayStation 5,Number of Offline Players:,1 Player
Resident Evil 4,PlayStation 5,PlayStation Network:,Add-on Content (DLC)
Resident Evil 4,PlayStation 5,PlayStation Network:,Trophies
Resident Evil 4,PlayStation 5,Miscellaneous Attributes:,Game Help supported
Resident Evil 4,PlayStation 5,Miscellaneous Attributes:,In-app/game/skill Purchase
Resident Evil 4,Windows,Business Model:,Commercial
Resident Evil 4,Windows,Minimum CPU Class Required:,Intel Core i5-7xxx
Resident Evil 4,Windows,Minimum OS Class Required:,Windows 10
Resident Evil 4,Windows,Supported Systems/Models:,x64 (64-bit)
Resident Evil 4,Windows,Minimum RAM Required:,8 GB
Resident Evil 4,Windows,Minimum DirectX Version Required:,DirectX 12
Resident Evil 4,Windows,Media Type:,Download
Resident Evil 4,Windows,Minimum Video Memory Required:,4 GB
Resident Evil 4,Windows,Color Depth:,HDR (High Dynamic Range)
Resident Evil 4,Windows,Input Devices Supported/Optional:,Gamepad
Resident Evil 4,Windows,Input Devices Supported/Optional:,Keyboard
Resident Evil 4,Windows,Input Devices Supported/Optional:,Mouse
Resident Evil 4,Windows,Gamepads Supported:,Xbox One/Series Wireless Controller
Resident Evil 4,Windows,Number of Offline Players:,1 Player
Resident Evil 4,Windows,Steam:,Achievements
Resident Evil 4,Windows,Steam:,Cloud
Resident Evil 4,Windows,Steam:,DLC available
Resident Evil 4,Windows,Steam:,Trading cards
Hollow Knight: Silksong,Linux,Business Model:,Commercial
Hollow Knight: Silksong,Linux,Minimum CPU Class Required:,Intel Core i3-32xx
Hollow Knight: Silksong,Linux,Supported Systems/Models:,x64 (64-bit)
Hollow Knight: Silksong,Linux,Minimum RAM Required:,4 GB
Hollow Knight: Silksong,Linux,Media Type:,Download
Hollow Knight: Silksong,Linux,Minimum Video Memory Required:,1 GB
Hollow Knight: Silksong,Linux,Input Devices Supported/Optional:,Gamepad
Hollow Knight: Silksong,Linux,Input Devices Supported/Optional:,Keyboard
Hollow Knight: Silksong,Linux,Input Devices Supported/Optional:,Mouse
Hollow Knight: Silksong,Linux,Number of Offline Players:,1 Player
Hollow Knight: Silksong,Linux,GOG.com:,Controller support
Hollow Knight: Silksong,Linux,GOG.com:,Single-player
Hollow Knight: Silksong,Linux,Steam:,Achievements
Hollow Knight: Silksong,Linux,Steam:,Cloud
Hollow Knight: Silksong,Linux,Steam:,Trading cards
Hollow Knight: Silksong,Linux,Steam:,Remote Play on TV
Hollow Knight: Silksong,Linux,Save Game Methods:,Internal Storage
Hollow Knight: Silksong,Linux,Save Game Methods:,Cloud (Online)
Hollow Knight: Silksong,Macintosh,Business Model:,Commercial
Hollow Knight: Silksong,Macintosh,Minimum OS Class Required:,macOS 11.0 (Big Sur)
Hollow Knight: Silksong,Macintosh,Supported Systems/Models:,x64 (64-bit)
Hollow Knight: Silksong,Macintosh,Minimum RAM Required:,4 GB
Hollow Knight: Silksong,Macintosh,Media Type:,Download
Hollow Knight: Silksong,Macintosh,Input Devices Supported/Optional:,Gamepad
Hollow Knight: Silksong,Macintosh,Input Devices Supported/Optional:,Keyboard
Hollow Knight: Silksong,Macintosh,Input Devices Supported/Optional:,Mouse
Hollow Knight: Silksong,Macintosh,Gamepads Supported:,DualShock 4
Hollow Knight: Silksong,Macintosh,Gamepads Supported:,DualSense Controller
Hollow Knight: Silksong,Macintosh,Gamepads Supported:,Xbox One/Series Wireless Controller
Hollow Knight: Silksong,Macintosh,Number of Offline Players:,1 Player
Hollow Knight: Silksong,Macintosh,GOG.com:,Achievements
Hollow Knight: Silksong,Macintosh,GOG.com:,Cloud saves
Hollow Knight: Silksong,Macintosh,GOG.com:,Controller support
Hollow Knight: Silksong,Macintosh,GOG.com:,Overlay
Hollow Knight: Silksong,Macintosh,GOG.com:,Single-player
Hollow Knight: Silksong,Macintosh,Steam:,Achievements
Hollow Knight: Silksong,Macintosh,Steam:,Cloud
Hollow Knight: Silksong,Macintosh,Steam:,Trading cards
Hollow Knight: Silksong,Macintosh,Steam:,Remote Play on TV
Hollow Knight: Silksong,Macintosh,Save Game Methods:,Internal Storage
Hollow Knight: Silksong,Macintosh,Save Game Methods:,Cloud (Online)
Hollow Knight: Silksong,Windows,Business Model:,Commercial
Hollow Knight: Silksong,Windows,Minimum CPU Class Required:,Intel Core i3-2xxx
Hollow Knight: Silksong,Windows,Minimum OS Class Required:,Windows 10
Hollow Knight: Silksong,Windows,Supported Systems/Models:,x64 (64-bit)
Hollow Knight: Silksong,Windows,Minimum RAM Required:,4 GB
Hollow Knight: Silksong,Windows,Minimum DirectX Version Required:,DirectX 10
Hollow Knight: Silksong,Windows,Media Type:,Download
Hollow Knight: Silksong,Windows,Minimum Video Memory Required:,1 GB
Hollow Knight: Silksong,Windows,3D Graphics Cards / Accelerators Supported:,Nvidia (GeForce 10 series)
Hollow Knight: Silksong,Windows,Input Devices Supported/Optional:,Gamepad
Hollow Knight: Silksong,Windows,Input Devices Supported/Optional:,Keyboard
Hollow Knight: Silksong,Windows,Input Devices Supported/Optional:,Mouse
Hollow Knight: Silksong,Windows,Gamepads Supported:,DualShock 4
Hollow Knight: Silksong,Windows,Gamepads Supported:,DualSense Controller
Hollow Knight: Silksong,Windows,Gamepads Supported:,Xbox One/Series Wireless Controller
Hollow Knight: Silksong,Windows,Number of Offline Players:,1 Player
Hollow Knight: Silksong,Windows,GOG.com:,Achievements
Hollow Knight: Silksong,Windows,GOG.com:,Cloud saves
Hollow Knight: Silksong,Windows,GOG.com:,Controller support
Hollow Knight: Silksong,Windows,GOG.com:,Overlay
Hollow Knight: Silksong,Windows,GOG.com:,Single-player
Hollow Knight: Silksong,Windows,Steam:,Achievements
Hollow Knight: Silksong,Windows,Steam:,Cloud
Hollow Knight: Silksong,Windows,Steam:,Trading cards
Hollow Knight: Silksong,Windows,Steam:,Remote Play on TV
Hollow Knight: Silksong,Windows,Save Game Methods:,Internal Storage
Hollow Knight: Silksong,Windows,Save Game Methods:,Cloud (Online)
Split Fiction,Windows,Business Model:,Commercial
Split Fiction,Windows,Minimum CPU Class Required:,Intel Core i5-6xxx
Split Fiction,Windows,Minimum OS Class Required:,Windows 10
Split Fiction,Windows,Supported Systems/Models:,x64 (64-bit)
Split Fiction,Windows,Minimum RAM Required:,16 GB
Split Fiction,Windows,Minimum DirectX Version Required:,DirectX 12
Split Fiction,Windows,Drivers/APIs Supported:,Direct3D
Split Fiction,Windows,Media Type:,Download
Split Fiction,Windows,Minimum Video Memory Required:,4 GB
Split Fiction,Windows,3D Graphics Cards / Accelerators Supported:,Nvidia (GeForce 10 series)
Split Fiction,Windows,3D Graphics Cards / Accelerators Supported:,Nvidia (GeForce 16 series)
Split Fiction,Windows,3D Graphics Cards / Accelerators Supported:,Nvidia (GeForce 20 series)
Split Fiction,Windows,3D Graphics Cards / Accelerators Supported:,Nvidia (GeForce 30 series)
Split Fiction,Windows,Color Depth:,HDR (High Dynamic Range)
Split Fiction,Windows,Input Devices Supported/Optional:,Gamepad
Split Fiction,Windows,Input Devices Supported/Optional:,Keyboard
Split Fiction,Windows,Input Devices Supported/Optional:,Mouse
Split Fiction,Windows,Gamepads Supported:,DualShock 4
Split Fiction,Windows,Gamepads Supported:,DualSense Controller
Split Fiction,Windows,Gamepads Supported:,Xbox One/Series Wireless Controller
Split Fiction,Windows,Additional Hardware Required:,3D Accelerator
Split Fiction,Windows,Multiplayer Options:,Internet
Split Fiction,Windows,Multiplayer Options:,Same/Split-Screen
Split Fiction,Windows,Multiplayer Game Modes:,Co-Op
Split Fiction,Windows,Number of Offline Players:,2 Players
Split Fiction,Windows,Number of Online Players:,2 Players
Split Fiction,Windows,Steam:,Achievements
Split Fiction,Windows,Steam:,Cloud
Split Fiction,Windows,Steam:,Cross-platform
Split Fiction,Windows,Steam:,Trading cards
Split Fiction,Windows,Steam:,Remote Play Together
Split Fiction,Windows,Save Game Methods:,Internal Storage
Split Fiction,Windows,Save Game Methods:,Cloud (Online)
Split Fiction,Windows,Miscellaneous Attributes:,Cross-platform Play
Balatro,Macintosh,Business Model:,Commercial
Balatro,Macintosh,Minimum OS Class Required:,macOS 11.0 (Big Sur)
Balatro,Macintosh,Supported Systems/Models:,x64 (64-bit)
Balatro,Macintosh,Drivers/APIs Supported:,OpenGL
Balatro,Macintosh,Media Type:,Download
Balatro,Macintosh,Minimum Video Memory Required:,4 GB
Balatro,Macintosh,Input Devices Supported/Optional:,Gamepad
Balatro,Macintosh,Input Devices Supported/Optional:,Keyboard
Balatro,Macintosh,Input Devices Supported/Optional:,Mouse
Balatro,Macintosh,Gamepads Supported:,DualSense Controller
Balatro,Macintosh,Gamepads Supported:,Xbox One/Series Wireless Controller
Balatro,Macintosh,Number of Offline Players:,1 Player
Balatro,Macintosh,Steam:,Achievements
Balatro,Macintosh,Steam:,Cloud
Balatro,Macintosh,Steam:,Trading cards
Balatro,Macintosh,Save Game Methods:,Internal Storage
Balatro,Macintosh,Save Game Methods:,Cloud (Online)
Balatro,Windows,Business Model:,Commercial
Balatro,Windows,Minimum OS Class Required:,Windows 7
Balatro,Windows,Supported Systems/Models:,x64 (64-bit)
Balatro,Windows,Drivers/APIs Supported:,OpenGL
Balatro,Windows,Media Type:,Download
Balatro,Windows,Minimum Video Memory Required:,1 GB
Balatro,Windows,Input Devices Supported/Optional:,Gamepad
Balatro,Windows,Input Devices Supported/Optional:,Keyboard
Balatro,Windows,Input Devices Supported/Optional:,Mouse
Balatro,Windows,Gamepads Supported:,DualSense Controller
Balatro,Windows,Gamepads Supported:,Xbox One/Series Wireless Controller
Balatro,Windows,Number of Offline Players:,1 Player
Balatro,Windows,Steam:,Achievements
Balatro,Windows,Steam:,Cloud
Balatro,Windows,Steam:,Trading cards
Balatro,Windows,Save Game Methods:,Internal Storage
Balatro,Windows,Save Game Methods:,Cloud (Online)
Like a Dragon: Infinite Wealth,Windows,Business Model:,Commercial
Like a Dragon: Infinite Wealth,Windows,Minimum CPU Class Required:,Intel Core i5-3xxx
Like a Dragon: Infinite Wealth,Windows,Minimum OS Class Required:,Windows 10
Like a Dragon: Infinite Wealth,Windows,Supported Systems/Models:,x64 (64-bit)
Like a Dragon: Infinite Wealth,Windows,Minimum RAM Required:,8 GB
Like a Dragon: Infinite Wealth,Windows,Minimum DirectX Version Required:,DirectX 12
Like a Dragon: Infinite Wealth,Windows,Media Type:,Download
Like a Dragon: Infinite Wealth,Windows,Minimum Video Memory Required:,4 GB
