Hollow Knight: Silksong,https://cdn.mobygames.com/fbc7968e-7ea1-11f0-9cc0-02420a0001b1.webp,"Hollow Knight: Silksong is a 2D action Metroidvania game. It is the sequel to the 2017 Hollow Knight. The game takes place in Pharloom, a new insect kingdom distinct from Hallownest, the setting of the first game. Pharloom is depicted as a land of verticality, with regions such as mossy caverns, gilded cities, moors, crypts, and a citadel at the kingdom's peak. The world is populated by both friendly non-player characters and hostile creatures.The protagonist is Hornet, a recurring character from the original game. At the beginning of the story, Hornet is captured and taken to Pharloom. Her journey is described as a pilgrimage through the kingdom, where she seeks to ascend to the citadel and uncover mysteries tied to her origin and the land’s history. The narrative expands through environmental storytelling, quests from various inhabitants, and lore tied to Pharloom’s culture of silk and song.Hollow Knight: Silksong retains the core structure of a Metroidvania game, with interconnected areas, ability-based progression, and non-linear exploration. Hornet's movement set emphasizes agility and speed, with expanded acrobatic actions compared to the Knight from the previous title. Players can perform swift melee attacks, backsteps, and aerial maneuvers. Healing is tied to Silk, a resource Hornet accumulates and spends to restore health or perform special abilities.Exploration features platforming, puzzles, and quests given by characters across Pharloom. Players can craft tools, traps, and mechanisms to aid exploration or combat. The game introduces a quest system where side objectives are tracked and can influence the state of the world.The game includes over 200 enemy types and more than 40 bosses. Enemies range from beasts and hunters to mechanical constructs, while bosses are designed as major encounters tied to story progression or optional challenges. Defeating enemies rewards materials and items that contribute to crafting and upgrades.In addition to the standard campaign, the game features a Steel Soul mode, a permadeath variant returning from the first Hollow Knight. The game maintains the hand-drawn, 2D art style of its predecessor."
Split Fiction,https://cdn.mobygames.com/1873730c-fa63-11ef-a5e5-02420a0001b7.webp,"Split Fiction is a co-operative action game where two players take on the roles of Mio and Zoe, two writers with contrasting styles—one sci-fi, the other fantasy. After being connected to a machine designed to steal their creative ideas, they find themselves trapped within their own stories. To escape and retain their memories, they must rely on each other, mastering diverse abilities and overcoming challenges as they jump between sci-fi and fantasy worlds. This co-op action-adventure emphasizes unexpected moments and teamwork, requiring players to adapt to wildly different scenarios, from taming dragons to battling as cyber ninjas. The game has 8 chapters with various sub-levels within those chapters.The co-op element is central to the gameplay experience, with many challenges designed to be overcome through teamwork. One player might distract an enemy while the other sneaks past, or combine their abilities to create powerful combo attacks. As the adventure progresses, players unlock new abilities and story branches, allowing for multiple playthroughs with different outcomes based on their choices and cooperative strategies.This game is co-op multiplayer only. There is no single-player mode, and it is not possible to finish the game unless a second player is present. As was the case with It Takes Two, when connecting via online multiplayer, only the host needs to own the game, while the joining player can use the Friend's Pass - a free version of the game that can only connect to players who have purchased the full version."
Balatro,https://cdn.mobygames.com/cced7cdc-9c9f-11ef-b05f-02420a000147.webp,"Balatro is a strategic card game with a roguelike structure influenced by the Cantonese card game Big Two and Luck be a Landlord. A game is played as a run that is different every time because of various parameters and random elements. It is up to the player to organize and enhance a standard deck of 52 cards to complete the run, which ends the game. During runs various elements are unlocked permanently, but as is typical for a roguelike, most of the items and progress are lost as soon as the run is over, whether it was completed successfully or not. A run is divided into multiple steps called Blinds with a limited number of hands. If a Blind cannot be completed because the requirements are not met, the game is over right away.Scoring in the game is based around the standard hands of the Poker such as a high card, a pair, a flush or a full house. There are however a lot of game elements that add to the strategy. There is a cash system where money between Blinds can be spent on new cards and card modifications. For instance, both individual cards and hands can be upgraded, making a pair earn more than a straight. The standard deck can contain enhanced cards of various types, but players can also destroy cards, removing them permanently, or introduce new cards. That way, it is for instance possible to get rid of some Jacks and replace them with additional aces instead. Unlike as is common in most deck building games, it is possible to run out of cards in a single Blind when all of them have been dealt.Other game elements are Joker cards that provide bonuses and multipliers and single-use tarot cards that can be used at specific moments for a strategic advantage. In the third and final Blind of a round the player is often challenged to work around certain restrictions, such as hidden cards, debuffed cards or only allowing a specific hand to be played.The roguelike structure is further deepened by unlocking specific starting decks and multiple difficulties. Many game elements are also only unlocked over time, as more Joker cards are added to the starting pool."
Like a Dragon: Infinite Wealth,https://cdn.mobygames.com/fb84bac0-bbb7-11ee-88f1-02420a0001bc.webp,"Like a Dragon: Infinite Wealth is a Japanese role-playing game (JRPG) that blends modern turn-based combat with open-world exploration and vibrant character-driven storytelling. It follows dual protagonists - Ichiban Kasuga and Kazuma Kiryu - on parallel journeys that span familiar districts in Japan and the sun-soaked shores of Honolulu.Gameplay unfolds in sprawling, living environments such as Yokohama's Isezaki Ijincho, Tokyo, and Honolulu. Players can explore on foot or via Segway as they engage in a refined turn-based battle system, known as the “Live Command RPG” Battle System. This system allows characters to move freely during combat within positional rings - enabling strategic placement for knockbacks, tag-team attacks, and positional bonuses depending on enemy proximity and environmental interaction.Distinctive features include the cinematic expansion into Honolulu - the first international setting in the series, complete with tropical open-world activities, vivid minigames, and unique sidequests. The game also introduces a modernized job/class system, deeper character bonds through the “Drink Links” system, and emergent combat tactics through environmental interaction."
Super Mario Bros. Wonder,https://cdn.mobygames.com/bd12a9b0-be22-11ee-825f-02420a0001c8.webp,"Super Mario Bros. Wonder is a 2D side-scrolling platform game that revitalizes the classic Mario formula with inventive twists and modern polish. Players guide Mario, Luigi, Peach, Daisy, Toad, Toadette, Nabbit, or one of four Yoshi variants through the imaginative Flower Kingdom, aiming to stop Bowser - who has fused with Prince Florian’s castle after wielding the power of the Wonder Flower.Gameplay retains intuitive left-to-right platforming while introducing fresh systems. Players navigate levels filled with familiar enemies and obstacles, collecting Wonder Seeds, power-ups, and badge upgrades. New power-ups include Elephant Fruit, the Bubble Flower, and the Drill Mushroom - each offering unique traversal and combat abilities. Multiplayer supports up to four players, both locally and online, and players earn badges pre-level that modify movement, attacks, or other abilities to shape a customized experience.Distinctive features of Super Mario Bros. Wonder include the transformative Wonder Flower events - one per stage - that dramatically alter level layout, physics, visuals, or character behaviors mid-run, dissolving predictability in favor of surprise. The Badge system encourages strategic variability by granting temporary bonuses like floatier jumps or protective effects. The game design also balances character differences - such as Yoshi being damage-immune and capable of carrying others - making cooperative play more seamless and inclusive, while maintaining fast, dynamic pacing."
Street Fighter 6,https://cdn.mobygames.com/d06f52b6-217c-11ef-a667-02420a000178.webp,"Street Fighter 6 is the first title in the long-running fighting game series to take place after the events of Street Fighter III: 3rd Strike. Peace has largely been restored to Metro City but street fights are still a common occurence among the population to the point of becoming a pastime, and the player can enter the storyline either with a custom character seeking to rise in the ranks of street fighters, or play the usual ""arcade"" mode and follow the stories related to the canon characters (18 at launch, 6 of which entirely new to the series).The game has three main modes:A key addition to Street Fighter 6 are the different control sets: Modern, Classic and Dynamic. Modern is designed to be streamlined and easier to learn for newcomers and Dynamic is designed to perform auto-attacks relative to the player's position towards the opponent, while Classic retains the complexity and depth of controls from prior games in the series. Players can change the control sets at any time and fight against each other offline - with online only permitting Modern and Classic - but the trade-off is that only the Classic controls deal full damage on every hit. The used control set is shown next to the player's name during a match. Multiple common combinations which require pressing multiple keys at once (e.g. Light Punch + Light Kick, all three Punches...) can be mapped to a single separate key as well.The new Drive Gauge, shown beneath the vitality meter, allows execution of moves that rush towards the opponent, parry attacks, counter/absorb incoming hits or overdrive special attacks. It has 6 slots which replenish over time and when normal attacks are performed successfully. Super Arts come in 3 levels, with increasing power and cinematic duration.Additional characters (as they are released post-launch), gear, cosmetics for custom characters and more can be bought from the in-game store or via DLC packages, while the in-game currency can also be earned by playing. Cross-play between platforms can be toggled on and off."
Final Fantasy VII: Rebirth,https://cdn.mobygames.com/0b2c1aec-faa9-11ee-b61c-02420a000111.webp,"Final Fantasy VII: Rebirth is an action role-playing game and the second full-length installment in Square Enix’s remake trilogy of the original 1997 title, Final Fantasy VII. The game continues the narrative of Cloud Strife and his allies - moving from the confines of Midgar into a much larger world as they pursue Sephiroth and confront revelations about the Planet and their own destinies.Gameplay builds on the real‑time combat hybridized with strategic ATB systems introduced in the previous entry. Players freely switch between party members - using melee, magic, summons, items, and “Synergy” team attacks - to engage enemies. Rebirth expands gameplay with open-world progression, Chocobo-mounted travel, objective-based HUD markers, item crafting via the Transmuter, and weapon Skill systems tied to weapon levels.Final Fantasy VII: Rebirth includes a semi-open world structure that blends narrative chapters with expansive regions to explore, complete with hidden collectibles, sidequests, and mini-games like the new Queen’s Blood card system. Customization depth is increased through skill trees, Synergy attacks for strategic party interplay, and exploratory mechanics such as locating and riding Chocobos obtained per region, which enhance traversal and world engagement."
Tsukihime: A piece of blue glass moon,https://cdn.mobygames.com/51d9ad34-ac02-11ed-b950-02420a00012d.webp,"This remake of the 2000 game Tsukihime is a retelling of the original with entirely new art and a significantly different story, including new characters. Shiki Tohno, heir to the Tohno family, has a strange secret. Following a near-fatal car accident as a child, he's gained the ability to see the threads of fate and foresee anyone's death. After years spent banished to a remote branch family household, he's called back home by his sister where he has to adapt to life back home in the family household.Depending on player choices, the plot can branch. This remake contains the two core ""near side of the moon"" routes from the original game, with branching plots focusing on two specific characters. In one route, the plot follows Shiki's encounters with a vampire named Arceuid Brunestud and her conflicts with a sect of powerful vampiric foes. In another, he becomes close with his upperclassmate Ciel, who turns out to be a vampire hunter who's targeting a powerful vampire named Roa Valdamjong. The ""far side"" routes, side stories focusing on other characters, are planned for inclusion in the upcoming game Tsukihime: Another side of red garden."
Donkey Kong Bananza,https://cdn.mobygames.com/a801a40e-6416-11f0-a79a-02420a000113.webp,"Donkey Kong Bananza is a 3D platformer where players control Donkey Kong, accompanied by Pauline, as they descend through a subterranean world in search of a mysterious legend said to grant wishes. The game emphasizes exploration, environmental destruction, and fluid movement within large, open-ended levels called “layers”.Gameplay centers around DK's ability to tear, punch, and reshape nearly any part of the environment, offering different approaches to tackle challenges. Chunks of terrain can be pulled from the ground and used as projectiles, surfboards, platforms, or tools for solving puzzles. Visual cues, material interactions or Pauline singing guide player discovery. The moveset includes roll-jumps, wall climbs, and ground slams.Each layer presents different mechanics and environmental materials, such as lava hardening into platforms when struck with ice. Levels contain optional challenge rooms featuring platforming, puzzles, and combat trials. Collectibles include Banandium Gems, fossils, and gold, which unlock cosmetic items and upgrades. Gems also feed into a skill tree that enhances DK's abilities. Progression is mostly linear for the main story, but there is also free exploration with tools like sonar and transformation powers to uncover hidden content.Transformation states, known as Bananzas, grant DK temporary powers like enhanced speed, gliding, or breaking tougher materials. These are powered by a resource called Bananergy. There is a post-game mode and local co-op is supported, allowing Pauline to be controlled by a second player."
Persona 5: Royal,https://cdn.mobygames.com/5bcb9de0-4587-11f0-b9e6-02420a0001cf.webp,This Windows release contains the base game Persona 5: Royal and over 40 pieces of DLC. It is the first release of the game for the platform.
Animal Well,https://cdn.mobygames.com/a01ff6e6-0e9f-11ef-8ecd-02420a00013f.webp,"Animal Well is a Metroidvania-style puzzle platformer featuring minimalist environmental narrative and procedural challenge design. The experience unfolds across a mysterious underground labyrinth populated by animals and artifacts - presented without backstory or explicit guidance.Gameplay is structured around exploration through interconnected, flip‑screen rooms that form a 16x16 grid of subterranean chambers. Players control a small blob creature that walks, jumps, and collects quirky tools - such as slinkies, frisbees, or bubble wands - which often have unexpected, multi-purpose uses. Survival hinges on maintaining hearts (gained by finding pink and blue fruits), avoiding hostile creatures and ghosts, and discovering hidden passages unlocked through item usage or environmental interaction.Animal Well features layered gameplay defined by four “layers” of content: the first ending through environmental puzzles; a second “discovery” layer rich with hidden collectibles; a third that introduces ARG-like mechanics requiring real-world collaboration; and a fourth geared toward challenge-run and speedrun puzzles. Each layer deepens the game’s secret ecosystem rather than expanding the world outward. Procedural animation and a handcrafted pixel aesthetic reinforce the uncanny, discovery‑driven experience."
Blue Prince,https://cdn.mobygames.com/d8f9c2da-13cb-11f0-af34-02420a00015d.webp,"Blue Prince is a puzzle game that places players in the role of the heir to Mt. Holly, a sprawling, mysterious mansion with an ever-shifting floor plan. At the heart of the experience is a central objective: to find the elusive and mythical ""Room 46"". According to the game’s premise, locating this hidden room grants the player ownership of the entire estate. However, the journey toward Room 46 is neither straightforward nor predictable, as the structure of the house changes each day, making the search into an evolving strategic challenge. The game is inspired by Christopher Manson's 1985 puzzle book Maze.Gameplay in Blue Prince is structured around daily exploration runs through the mansion. Each morning begins in the estate’s central lobby, where players are presented with three sealed doors. Choosing one leads to a draft of three potential rooms, and only one of these can be placed. This room becomes part of the current day’s mansion layout. As the player continues, they add more rooms in this fashion, making strategic decisions about which spaces to include based on available doors, room features, and ongoing goals. Once the day ends—either by exhausting resources or reaching a stopping point—the mansion resets. The player begins the next day anew in the lobby, but with only certain permanent upgrades retained, such as blueprint enhancements or unlocked room types.A core mechanic of the game is the management of footsteps, which represent how far the player can travel during a single day. Each transition from one room to another consumes a footstep, and backtracking consumes additional steps, creating a push-pull between exploration and efficiency. When footsteps run out, the day ends. Another central mechanic involves the use of doors as strategic gateways. Rooms can contain one or more doors, and the player must consider how each room connects to the broader layout. Poor planning can result in cul-de-sacs or dead ends, limiting further expansion and progress toward the ultimate goal.The mansion is also filled with various items and resources that support exploration. Coins, which may be found in decorative environments such as bars or living rooms, can be used in special vendor rooms to purchase helpful tools. Gems allow access to rare and valuable room choices during the drafting phase. Keys serve multiple functions, from opening locked doors to unlocking specific types of rooms or pathways. The interaction between these items and the environment adds complexity and variety to each run. Players may encounter rooms with safes, locked cabinets, or darkened spaces that require light from elsewhere in the house, creating environmental puzzles that often span multiple rooms or runs.While the search for the final room is presented as the main goal, various clues and mechanics become apparent to attentive players, with layers upon layers of puzzles and lore, both inside and outside the house."
Ghost of Tsushima: Director's Cut,https://cdn.mobygames.com/63170022-ac09-11ed-902e-02420a00012d.webp,"Ghost of Tsushima: Director’s Cut is a single-player action game set in feudal Japan. Players resume control of Jin Sakai, a samurai defending Tsushima Island from occupying Mongol forces, now facing new challenges that test his code of honor, adaptability, and leadership.The player navigates a large open world, using horseback travel, grappling hooks for vertical traversal, and the iconic Guiding Wind mechanic to traverse dense forests, temples, and mountain paths. Combat emphasizes skillful timing and stance switching, such as Stone, Water, Wind, and Moon stances - each effective against specific enemy types. Activating Ghost Stance provides temporary invincibility and one-hit kills after filling the resolve meter. Players restore health through hot springs and healing items, increase resolve through successful parries or executions, and earn Technique Points to unlock new skills. Exploration rewards include charms, armor dyes, poetry composing (haiku), and resource-gathering from ledger locations such as Shinto shrines and bamboo strikes.The Director’s Cut adds a new narrative arc on Iki Island, accessible after reaching Act II in the base game. Iki features unique environments, new enemy types, villagers affected by mysterious influences, and game mechanics such as the new Horse Charge ability and weapon charms for parry bonuses. Players collect Iki-specific armor dyes, Records of Iki, and additional side content that deepens Jin’s story and expands the world’s lore.Exclusive to PlayStation 5 are several technical enhancements and accessibility features - dynamic 4K resolution, 60 fps performance, ultra-fast loading, Japanese lip-sync, 3D audio, haptic feedback, adaptive triggers, and expanded photo mode options. On PC, the edition includes unlocked frame rates, ultrawide resolutions, DLSS/FSR upscaling, keyboard/mouse support, and full controller remapping through Steam Input. The expansion remains fully integrated, and save files from the original game can be carried over to continue progression."
