Square Enix Limited,"Domark In 1983 Dominic Wheatley and Mark Strachan were Junior Account Executives for a small advertising agency in Great Britain. While looking for new business for the agency, they realized that home software was poorly marketed. Dominic came up with the idea to start a company after showing Mark the C64 game The Heroes of Karn which he had bought for his son. The two entrepreneurs had no programming experience and so they approached their business plan from the marketing side. Within a few months they both quit their jobs at the agency, secured 20+ shareholders, and in 1984 Domark Limited, London UK, was born. Eureka! was their first game, written by Ian Livingstone, one of the company's earliest investors. They hired Hungarian company Andromeda to program it, and established Concept Marketing as a separate company to handle a large promotional campaign for the game, offering a £25,000 prize to the first person to completely solve the game. Through their extensive marketing efforts on this game, Domark was off to a great start. During the following years, Domark secured licenses for several well-known IPs including Trivia Pursuit, James Bond, and Star Wars, again using outside companies to do the programming for them. The company concentrated on publishing and marketing at first, but, eventually, in-house artists, designers, programmers, and technicians were hired to make Domark a totally self-sufficient company. The company had a Macintosh programming team called ""The Domain"" and another development team was ""The Kremlin"". This surge of growth caused moves to new locations in London several times. 1990, Domark Limited became Domark Group Ltd. and was the main corporate entity for the entire Domark conglomerate of companies including Domark Software Ltd. (UK, founded 1990) and Domark Software Inc. (USA, founded late 1992 or early 1993). This company was the owner of all copyrights, licenses, and trademarks acquired and created by Domark collectively. This name is most commonly credited with ""Software, Instructions, Artwork and Packaging"" on game boxes and in credits. It is believed that production of marketing materials, promotions, artwork and printing was handled by this company, leaving the creation, publishing and distribution of the actual products to the lower divisions.  Eidos After Domark Group Limited, Simis Ltd., and The Big Red Software Company Ltd. were bought by Eidos Public Limited Company (which became the holding company), all three were merged into Domark to create Eidos Interactive Limited. This was followed by the acquisition of 8-bit publishing powerhouse U.S. Gold, which brought the development studio Core Design with it. Following the unexpected success of Core's Tomb Raider (1996), Eidos found itself catapulted to the center of massive attention and profits. A string of franchises were born, including Commandos, Hitman, Deus Ex, Legacy of Kain and Thief.  Square Enix At the end of March 2009, Eidos as a whole was acquired by Square Enix, who now owns it. Since then this company handles the European publishing and distribution. Not to be confused with Square Enix (2009) Limited, the former European publishing arm of Enix / Square Enix which only remains for tax purposes. (The Domark portion was mainly contributed by Jeanne)",https://cdn.mobygames.com/a4f0971c-bc83-11ed-a23f-02420a000186.webp,1984,2025,United Kingdom
Paradox Interactive AB,"Founded in the early-to-mid 1980s, Target Games AB was a gaming company located in Stockholm, Sweden. Until the mid 1990s, the company developed roleplaying board games and published them under the brand name Äventyrsspel (meaning ""adventure games""). The most well-known of their board games were: Warzone (cyberpunk war game, 1995), Kult (contemporary fantasy horror game, 1991) and Chronopia (dark fantasy war game). The company also produced a line of resin miniatures and terrain items to accompany their tabletop games. They divided their line of products into 3 major areas:    Adventure: miniature and roleplaying board games   Interactive: all entertainment software   Prins August: all family games and toy candy  Video games released by Target Games included Svea Rike (1997) and its sequel Svea Rike 2 (1999). Target Games' known divisions were:  Target Games AB Target Games Interactive AB (Video Games Division) Target Games Adventure AB (board game accessories) with the subdivisions Target Games UK Target Games US Target Games Eire    In late 1999, Target Games went into bankruptcy proceedings, sold off its interactive division (computer games) to form Paradox Entertainment AB, then sold its adventure gaming division (miniatures) to Paradox. The Target company principals kept ownership of the intellectual property, licensing some to Paradox.  In January 2000, all of the company stock of Paradox Entertainment AB was sold in a major buy-out by external investors and former management members Fredrik Malmberg and Nils Gulliksson, who became its Chief Executive Officer. All of the Target Games divisions and branches were closed or acquired, and Paradox Entertainment AB became the new company name. Paradox Entertainment AB developed and published games for four years between 2000 and 2004. Released titles included:  Svea Rike III (2000) Europa Universalis (2000) Europa Universalis II (2001) Hearts of Iron (2002) Victoria: An Empire Under the Sun (2003) Crusader Kings (2004)  In November 2001, Paradox Entertainment formed Point Blank Development, an independent company to handle game development based on the acclaimed Valpurgius 3D technology and new gameplay innovations. Paradox Entertainment was the major stockholder of this new company. In November 2004, the entire interactive branch was sold to Theodore Bergquist, the current CEO of the company. Bergquist named his new company Paradox Interactive AB. The deal included all of the previous video games and everything currently in production. Paradox Entertainment AB, still lead by CEO Fredrik Malmberg, left the gaming industry entirely and diverted its interests to developing and licensing character-based properties including Conan, stories by pulp author Robert E. Howard and others. Through its subsidiary in Los Angeles, California, (Paradox Entertainment Inc.), it was developing several major motion pictures. In May 2015, it was acquired by Malmberg's company Cabinet Entertainment. While Cabinet continued to hold the IP business, Paradox Entertainment was renamed to Sensori AB and sold medical supplies. The first game to be released under the Paradox Interactive AB banner was Hearts of Iron II. Many other titles have been developed and produced by the company, many of which were sequels to older Paradox Entertainment games and were still supported by the new company. Paradox Interactive AB's headquarters remain in Stockholm, Sweden. In 2006 the company announced to refocus their efforts into publishing rather than developing games. An additional office was opened in New York City and, in April 2006, their GamersGate AB distribution portal was launched. Once that really started to grow, the company was split once again. Since January 2012, Paradox Interactive is the game publisher and Paradox Development Studio that focus on game development. In 2022, the company launched the Paradox Arc label for externally developed games. Known Paradox Interactive studios Names in italics used to be subsidiaries, but no longer are as they were closed or sold off.  Paradox Development Studio in Stockholm, Sweden (founded in 2012, split in 2021 to Green, Red and Gold teams) Triumph Studios in Delft, The Netherlands (founded in 1997, acquired in 2017) AGEod in Grenoble, France (founded in 2005, acquired in 2009 as Paradox France, became independent again in 2012) Harebrained Schemes in Seattle, Washington, USA (founded in 2011, acquired in 2018, became independent again in 2024) Paradox South AB (founded in 2012, closed in 2016) Paradox Arctic in Umeå, Sweden (founded in 2014, closed in 2023) Paradox Thalassic in Malmö, Sweden (founded in 2017, closed in 2023) Paradox Tectonic in Berkeley, California, USA (founded in 2019, closed in 2024) Paradox Tinto in Barcelona, Spain (founded in 2020) Playrion Game Studio in Paris, France (founded in 2010, acquired in 2020) Iceflake Studios Oy in Tampere, Finland (founded in 2007, acquired in 2020) Haemimont Games in Sofia, Bulgaria (founded in 1995, acquired in 2025)",https://cdn.mobygames.com/62169988-a188-11ee-951e-02420a000136.webp,1997,2026,Sweden
Taito Corporation,"Taito was originally established in 1953 by Russian-Jewish businessman Michael Kogan in Tokyo as Taito Trading Company. The company started importing, leasing, and later developing amusement machines in the 1960s. The company's current name of Taito Corporation was adopted in 1972. Taito was among the first makers of electronic games, selling their own Pong clone in 1973. The company became a major player in 1978 after the enormous success of Space Invaders, and continues to be involved in a wide variety of arcade and home game development to this day. Two North American divisions were later started, Taito America in Elk Grove Village, IL in 1973, and later Taito Software in North Vancouver, BC in 1988. The Vancouver studio was shut down by 1991 and North American operations moved back to Wheeling, IL where Taito America had relocated back in 1985. In July, 1996 Taito also closed its American branch as the company focused its efforts on the domestic Japanese market, licensing its titles to other publishers such as Acclaim for international markets. In August 2005, it was announced that Square Enix had made a bid to take majority ownership of Taito. The deal was approved and completed by the end of September, making Taito a wholly-owned subsidiary of Square Enix.",https://cdn.mobygames.com/5ad5600e-bc74-11ed-bde2-02420a000179.webp,1973,2025,Japan
Bandai Namco Entertainment UK Ltd.,"Bandai Namco Entertainment UK Ltd. is the United Kingdom branch office of BANDAI NAMCO Entertainment Inc., responsible for the distribution of Bandai Namco games into Europe - but even before that, it was one of the most successful European gaming companies of its time, as Ocean Software Limited. Founded in 1983 as Spectrum Games and based in Manchester, England, Ocean was a hugely successful label up to the mid-90s, operating mainly on home computer systems. Ocean was responsible for a huge amount of arcade conversions, ports from other platforms, re-releases (mainly through their label The Hit Squad) and also original PC games. They released many film-licensed games, most of which involved either several different sections  loosely resembling a part of the film, or walking left-to-right and shooting. Although widely ridiculed, these titles did extremely well, and helped fund their arcade conversion licenses and original products. However, once the Atari ST and Amiga scene faded, Ocean struggled to establish themselves on the newer systems, and were ultimately bought out by Infogrames. The last game published by the company as Ocean was GT 64: Championship Edition for the Nintendo 64 in April 1998. After that, it became Infogrames United Kingdom Limited, and then Atari UK Ltd. in 2003. The company served as Infogrames/Atari's UK branch office until 2009, when Bandai Namco, who was a minority owner of Distribution Partners along with Atari SA, acquired both Atari UK Ltd. (as well as most related regional offices) and Atari SA's stake in Distribution Partners. Bandai Namco Entertainment UK Ltd.'s office is located in southwest London, in the Richmond district.",https://cdn.mobygames.com/70375066-bc82-11ed-a23f-02420a000186.webp,1983,2022,United Kingdom
SEGA Europe Ltd.,"SEGA Europe Ltd. is the European Publishing arm of Tokyo, Japan-based SEGA Corporation, a worldwide leader in interactive entertainment both inside and outside the home. The company develops, publishes and distributes interactive entertainment software products for a variety of hardware platforms including PC, wireless devices, and those manufactured by Nintendo, Microsoft and Sony Computer Entertainment Europe.",https://cdn.mobygames.com/cf3584fa-bc7a-11ed-bde2-02420a000179.webp,1984,2024,Japan
EA Sports,"EA Sports is a long-running brand of Electronic Arts, Inc. for all its sports titles. When the company was reorganized in June 2007, it became a publishing label as well, lead by Joel Linzner. From 2000 to 2008, the EA Sports BIG / Freestyle sub-brand was used for extreme sports games and more casual-oriented titles. The most prolific studios which have released games under the EA Sports label are  EA Vancouver, EA Orlando (ex-Tiburon), EA Romania, Codemasters (as of 2020) and Metalhead Software (as of 2021). Former affiliated studios include, among others, Image Space, the internal development team of EA Cologne (later spun out to Bright Future), EA Black Box/Jawbreaker and HB Studios Multimedia.",https://cdn.mobygames.com/fce2af2c-c422-11ed-8e99-02420a00011e.webp,1991,2025,Romania
"Capcom U.S.A., Inc.","Capcom U.S.A., Inc., a wholly owned subsidiary of Capcom Co., Ltd. of Japan, was established in 1985 and is the administrative arm for all U.S. operations.  Source: Capcom USA, Inc.'s Corporate Page",https://cdn.mobygames.com/fe9f978c-071e-11ee-93d4-02420a00013d.webp,1985,2025,Japan
Atari Europe S.A.S.U.,"Atari Europe S.A.S.U. is a majority owned subsidiary of the holding company Atari SA with worldwide headquarters in Lyon, France. The company was founded in June 1983 as Infogrames by Bruno Bonnell and Christophe Sapet and was primarily known as a game developer during the late 1980s and 1990s. Their best-known games include the initial Alone in the Dark trilogy, as well as various games based on Franco-Belgian comics. Together with the US headquarters Atari, Inc. in New York, the European division is a global publisher and distributor of games for all major consoles and also computers, with many development studios under its wings. At its peak in the 2000s, the company also had offices in France, United Kingdom, Benelux, Spain, Portugal, Germany, Greece, Switzerland, Canada, Brazil, India, China, Australia, Japan. Atari Europe produces and publishes interactive games for all platforms available in Europe and oversees distribution of the Atari catalog throughout Europe. In addition, as a result of publishing and distribution deals in the 1990s and 2000s, Atari Europe also distributed titles of affiliate companies, including SEGA, Bandai, and Square Soft, across the continent.",https://cdn.mobygames.com/88caf5b8-bc7f-11ed-bde2-02420a000179.webp,1985,2024,France
Cenega Czech s.r.o.,,https://cdn.mobygames.com/465f8dd4-bc83-11ed-a23f-02420a000186.webp,1996,2024,
"Sierra Entertainment, Inc.","Early Days Founded in 1980 as On-Line Systems, the company began when Ken Williams took on the daunting task of programming his wife Roberta's hand-written game concept into the first graphic/text adventure game ever created. Dubbed Hi-Res Adventure #1: Mystery House, the game's marriage of text and graphics became the product upon which all other graphics adventures were measured. The success of the game allowed Ken and Roberta to move out of Los Angeles, first to Coarsegold, later to Oakhurst, California. Relating to their new location at the foothills of the Sierra Nevada, the company changed its name to Sierra On-Line in 1982. Soon after the success of Mystery House, Roberta Williams created her second adventure game, the Wizard and the Princess, which sold more than sixty thousand copies; a substantial sell through for the early 1980s. Like her previous game, it set the industry standard for home computer entertainment. The following years brought many similar successes. Sierra's most popular series, King's Quest, earned international recognition and numerous industry awards. To date the series has sold more than 3 million copies, making Roberta Williams one of the best-selling computer game designers in the industry. Over the years Sierra On-Line, Inc. has had some of the best-selling game series that can be directly attributed to some of the best-known names in computer game development. Including renowned designers Roberta Williams (King's Quest), David Lester (Lords of the Realm, Caesar), Jane Jensen (Gabriel Knight), David Kaemmer (Indy Car, NASCAR Racing), Jeff Tunnell (Starsiege) and Al Lowe (Leisure Suit Larry). Acquisitions A series of acquisitions has helped Sierra expand its development expertise into additional categories including sports, simulations, strategy, home productivity, and casual entertainment.  Founded in 1984 by Jeff Tunnell and Damon Slye, Dynamix became a member of the Sierra family in 1990. Dynamix then expanded its product line to include the multi-award winning Red Baron, Aces of the Pacific and Aces over Europe. In addition to the flight sim titles of those earlier years, Dynamix published family titles (Incredible Machine and 3-D Ultra Pinball). Dynamix has developed products for three of Sierra's family of brands: Sierra Attractions (3-D Ultra’ line), Sierra Sports (Trophy Bass), and Dynamix, a Sierra Company (flight simulations and action games). Bright Star Technologies entered the Sierra family in 1992. Founded by Elon Gasper, inventor of HyperAnimation and the principal author of Alphabet Blocks, Bright Star is a key player in multimedia technology. In addition to the well-known Talking Tutors series, Bright Star has developed multimedia language programs such as Berlitz Live! Spanish and Berlitz Live! Japanese. Sierra's 1993 acquisition of Coktel Vision, a Paris-based developer and publisher of education and entertainment software, added titles such as Goblins and the Inca series to the Sierra family of products. 1995 saw a number of acquisitions, primarily in the home productivity genre. In May, Sierra purchased the rights to Print Artist, a program that enables users to quickly and easily create and print their own professional-quality documents. The acquisition of Green Thumb Software contributed home gardening and landscape products to the company's growing home productivity line. Arion software, publisher of the acclaimed MasterCook culinary series, was folded into the Sierra family in September. During 1995, Sierra purchased Impressions Games, a leading publisher of strategy games. Known for such products as Caesar II, Caesar III, Lords of the Realm, High Seas Trader and The Blue and The Gray, Impressions improved Sierra's strategy game offerings. Sierra also purchased Papyrus Design Group and SubLogic in 1995. Papyrus, was primarily known for its racing simulations was the developer of NASCAR Racing. SubLogic developed flight simulation software within Dynamix.  Sierra completed two acquisitions in April of 1997. The first was Berkeley Systems, publishers of the You Don't Know Jack series and the commercially successful After Dark screensaver series and the popular bezerk network. Books That Work also joined the Sierra family. Books That Work develops software that guides users through the design, visualization and building processes of home-related projects, such as landscapes, gardens, decks, kitchens, and entire houses. Its best-known titles include 3D Deck, 3D Kitchen, 3D Landscape, and Visual Home. Sierra sold to CUC International In 1996, Sierra was sold for $1.06 billion in stock to CUC International. The acquisition, announced on February 20, 1996, was completed on July 24, 1996. By then CUC (Comp-U-Card) International was a Stamford, Connecticut based, technology-driven retail and membership services company that provided access to travel, shopping, auto, dining, home improvement, financial, and other services to nearly 40 million consumers worldwide. Chairman of CUC was Walter Forbes, one of the members of the board of Sierra. Cendant merger A year later Sierra became part of Cendant Software, at that time one of the largest PC consumer software groups in the world. On December 18, 1997, CUC merged with HFS Incorporated and became Cendant Corporation. Cendant Software consolidated the sales, manufacturing, finance, accounting and management of Cendant Corporation's software divisions, including Sierra, Knowledge Adventure, Davidson & Associates, Inc. and Blizzard Entertainment. Havas Interactive Acquisition and Afterwards In January 1999, Sierra and its affiliates were acquired by Havas, S.A. Through the acquisition, Cendant Software became Havas Interactive. Its holdings were, Blizzard, Coktel, Knowledge Adventure, Sierra, and WON.net. Havas Interactive had operations in the US and in Europe and is a subsidiary of the French publishing house Havas, part of Vivendi Communications. In June 2000, Havas Interactive was reformed as Vivendi Universal and on October 2001, Sierra's logo was reverted to the famous Half-Dome logo. Afterwards, on 19 February 2002, Sierra On-Line was renamed to Sierra Entertainment. The year 2004, however, was a bad year for Sierra. Sierra's parent company, Vivendi Universal Games, decided to take cost-cutting measures and the former subsidiaries of Sierra, all renowned companies such as Impressions and Papyrus were shut down in spring of 2004, while Sierra's HQ in Bellevue was shut down in June of the same year for good. From then on, Sierra became a label of Vivendi Universal Games. However, in late 2005, Sierra was relaunched, this time from Los Angeles, with a new brand, Sierra Online, for indie publishing purposes. Also, new companies that acquired by Vivendi Games were joined to the Sierra family, including High Moon, Radical, Swordfish, Massive and Secret Lair, with the latter renamed to Sierra Online Seattle and Sierra Online Shanghai (Chinese division of Secret Lair), respectively. Also, some Vivendi Games properties, most notably Crash Bandicoot and Spyro the Dragon, were transferred to Sierra. In July 2008, however, Vivendi Games was merged with Activision that resulted to a new holding company, Activision Blizzard, making Sierra redundant. On October 2008, Sierra was disbanded, with majority of it's subsidiaries, with the exception of High Moon and Radical, are either closed or sold, with all of their in-development titles at the time were either cancelled or published under the Activision brand. Revival of the Sierra brand In August 2014, the website of Sierra was updated, with a new logo and a text, saying that they would be on GamesCom 2014. Afterwards, Sierra, this time a continuation of the former Sierra Online division rather than Sierra itself, has unveiled two games - Geometry Wars 3 and King's Quest, slated to be released in 25 November 2014 and 2015, respectively.",https://cdn.mobygames.com/1252f922-ab6c-11ed-93d8-02420a000198.webp,1980,2017,United States
astragon Sales & Services GmbH,"rondomedia has been founded in April 1998 in Moenchengladbach, Germany. From the beginning rondomedia focused on publishing and distribution of budget- and midprice-games. With their games-portfolio (which is 75% of their business) and two infotainment-series they offer a complete range of PC-software to their customers. Today rondomedia is one of the Top-3-PC-Budget-Publishers in the German speaking market.  Since 1998 rondomedia is the exclusive distributor for eGames (casual games) in Germany, Austria and Switzerland. Since 2002 Ubisoft's budget-range ""Ubisoft Exclusives"" with titles like ""Settlers IV"", ""Morrowind"" and ""Splinter Cell"" is distributed by rondomedia on an exclusive base. Through Ubisoft they also do budget-distribution for SCI, Microsoft etc. Further partners are Atari, Phenomedia, zone 2 and many others. [Source: www.rondomedia.de]",https://cdn.mobygames.com/c9937bbc-ab6b-11ed-9ae2-02420a0001a0.webp,2000,2025,Germany
"Newgrounds, Inc.",,https://cdn.mobygames.com/7e72f112-bc78-11ed-bde2-02420a000179.webp,1999,2025,
Kongregate Inc.,"Kongregate is an online portal that publishes browser based games. It is owned by GameStop, Inc.. Developers can upload their game to the portals. Kongregate integrates ads in it, which makes the developer money based on the number of plays. In October 2008, according to Daniel Benmergui, this is $45 for 66,000 gameplays and $92 for 97,700+ gameplays. Developers can also integrate Kongregate API to enable badges (similar to Xbox 360 achievements and PS3 trophies) to have players keep track of various achievements in different games on the site. More money is given to developers when they sign exclusively to the portal or integrate the API.",https://cdn.mobygames.com/274ad3ca-bc7b-11ed-bde2-02420a000179.webp,2006,2024,
"Aksys Games Localization, Inc.",,https://cdn.mobygames.com/c1dcbb6a-5ae5-11ef-8259-02420a000197.webp,2006,2025,
Xseed Games,"XSEED Games is the games branch of the company Marvelous USA, Inc. (XSEED JKS, Inc. before 5th June 2013). It is a video game publisher founded by former members of Square Enix U.S.A., Inc., bringing Japanese RPGs in the United States. Other services include localization, QA, distribution and PR. Their first title is Wild Arms 4.",https://cdn.mobygames.com/ce573c28-bc7e-11ed-bde2-02420a000179.webp,2006,2025,Japan
JAST USA,JAST USA is the American arm of the JAST Japan software company- no actual software development is done by JAST USA- they are strictly a translation and marketing firm to make Japanese hentai games available in America.,https://cdn.mobygames.com/d86c62e2-dbef-11ee-b504-02420a000188.webp,1996,2025,United States
"Wargaming.net, Inc.","Wargaming is an award-winning online game developer and publisher and one of the leaders in the free-to-play MMO market across PC, console, and mobile. Founded as a privately held company in 1998, Wargaming has shipped more than 15 titles and employs over 4,000 professionals across key regions such as North America, Europe, Russia, Asia and Australia. Currently, Wargaming is focused on its team-based MMO war series dedicated to mid-20th century warfare. This lineup includes the company’s flagship armored MMO World of Tanks, launched in April 2011; the fast-paced flight combat MMO World of Warplanes; and the epic naval warfare shooter World of Warships. In June 2012, Wargaming announced the Wargaming.net Service, the epicenter of a battle-centric gaming universe that gathered the series under a single portal—www.wargaming.net. In early 2013, the company acquired console developer Day 1 Studios and PC developer Gas Powered Games. Having strengthened its development muscle, Wargaming revealed several brand expansions. The blockbuster World of Tanks on Xbox 360 and Xbox One cemented Wargaming as a major console developer, and the hit World of Tanks Blitz, distilled Wargaming’s signature formula for mobile and tablet audiences. One of its latest projects, a reimagining of the acclimated 4X strategy game Master of Orion, is set for release in 2015, further diversifying the company’s offerings. Wargaming has also expanded its presence in the eSports industry, with the Wargaming.net League. Its Grand Finals events bring together the best eSports professionals from around the world to compete for huge cash prizes.",https://cdn.mobygames.com/ca8be58a-bc83-11ed-a23f-02420a000186.webp,2003,2025,Russia
"Hudson Soft Company, Ltd.","Hudson Soft Company was a Japanese game developer and publisher. They also developed video game peripherals and mobile content, and recorded music. The company was founded on May 18th, 1973, by the brothers Yūji and Hiroshi Kudō. The company was named after Hudson locomotives due to its founders' love of trains. It was initially a shop called CQ Hudson, which sold radio telecommunications devices and art photographs. In September 1975 Hudson began focusing on computer-related products, and in March 1978 they started developing computer games. Most of their early titles had little success, but things changed with the release of Bomberman (1983), which eventually became one of their flagship series. Among their other popular franchises are Adventure Island, Bonk's Adventure, and Tengai Makyō series (developed in cooperation with RED Company).  The company was well-known for its shoot 'em ups, for which it arranged tournaments called carnivals each year. Albeit a strong supporter of Nintendo's Famicom, the company went on to develop the PC Engine together with NEC. In later years, the company has once more had strong bonds to Nintendo, developing a long series of titles in the Mario franchise. By 2005, 54 percent of the company was owned by the Japanese games company Konami. In January 2011, Konami took a 100 percent stake and it closed the US publishing division Hudson Entertainment in February 2011. On March 1, 2012, the company was officially merged with Konami Digital Entertainment and ceased to exist as a separate entity, only retaining its brand name.",https://cdn.mobygames.com/ccfd3d3c-bc74-11ed-bde2-02420a000179.webp,1982,2024,Japan
Hamster Corporation,"HAMSTER Corporation is a Japanese game development company founded in 1999 and based in Tokyo, Japan.",https://cdn.mobygames.com/b3ac4e84-bc7b-11ed-bde2-02420a000179.webp,1999,2025,Japan
Electronic Arts GmbH,"German distribution arm of Electronic Arts, Inc.. Also known to have a development team associated with the Total Club Manager series and FC 24. The team of the former would branch out into Bright Future GmbH in 2006.",https://cdn.mobygames.com/ac87e6b4-bcfc-11ed-a61f-02420a00018e.webp,1989,2023,Germany
Sony Interactive Entertainment Inc.,"Sony Interactive Entertainment Inc. (SIE Inc.) is the publisher and developer of first-party titles for all PlayStation platforms in Japan as well as the division responsible for design and development of PlayStation hardware. SIE Inc. is based in Tokyo, Japan. It is a wholly owned division of Sony Interactive Entertainment LLC, which was created from a merger of the former Sony Computer Entertainment Inc. and Sony Network Entertainment. It is based in San Mateo, CA. Sony Computer Entertainment Inc. began in 1994 when Nintendo tore up the agreement for Sony to supply Nintendo with a disc system add-on for their Super Nintendo Entertainment System. Once Hiroshi Yamauchi had torn up that agreement, Ken Kutaragi decided that with all the research that has been done, they could make their own console system. At that time, the Sony PlayStation was born.",https://cdn.mobygames.com/2dd690f2-bc81-11ed-a23f-02420a000186.webp,1994,2025,Japan
Deep Silver,"Deep Silver is a publishing label of Plaion GmbH for full price games. They also apply the label to certain games they distribute but not publish. In May 2023, an internal presentation at Plaion announced an upcoming discontinuation of all Plaion publishing labels, including Deep Silver, and the shift to using only the main Plaion company name instead, but it was a process that could gradually take up a year's time.",https://cdn.mobygames.com/31b64052-bc7f-11ed-bde2-02420a000179.webp,2003,2026,
N3V Games Pty Ltd.,"N3V Games is a game development and publishing company based in Helensvale, Australia. The company was initially founded as n3vrf41l Publishing in 2005 by Graham Edelsten and Tony Hilliam and it was announced in May 2006. It was established by the directors of Auran Games Pty Ltd. as a separate company so Auran could focus entirely on game development. Graham Edelsten was also one of Auran's co-founders. Initially n3vrf41l focused on publishing and distributing games in Australia. The company published games by companies such as JoWooD Entertainment AG, Paradox Interactive AB and Monte Cristo Multimedia, but they also licensed titles from Auran such as the Trainz games and the eventually abandoned social project The Hive. On 17th December 2007 Auran Games went into voluntary administration after the release of the MMO Fury and a majority of the staff was laid off, except for a small group to continue work on the Trainz series. Eventually Auran became a subsidiary of n3vrf41l. Around 2009 the name was changed to N3V Games and with the acquisition of the Trainz franchise the company started development activities, such as the creation of Trainz Simulator 12 and bringing the series to mobile devices. Publishing activities for third-party titles were scaled back. In addition the studio started releasing games for mobile devices based on new franchises in 2011 with titles such as Dead on Arrival, Dojo Madness, Plank’d and Heist: The Score.",https://cdn.mobygames.com/a03a209c-ed53-11ee-86bb-02420a00019e.webp,2007,2025,Australia
Electronic Arts Ltd.,"Electronic Arts Ltd. is the British publishing arm of Electronic Arts, Inc.. Not to be confused with Electronic Arts UK Ltd., the previous name of a development studio later known as EA Bright Light.",https://cdn.mobygames.com/c8c6d182-bcfc-11ed-a61f-02420a00018e.webp,1987,2023,United Kingdom
"Computer Games Distribution, s.r.o.",,https://cdn.mobygames.com/7ccc0b92-bc81-11ed-a23f-02420a000186.webp,2002,2019,
The Codemasters Software Company Limited,"Codemasters is a UK company established in 1986. Development studios:  Codemasters Yosemite (Oakhurst, California, USA; 1999-2000) Codemasters Guildford (UK; 2007-2011) Codemasters Studios Sdn Bhd (Kuala Lumpur, Malaysia; 2006-present) Codemasters Birmingham (UK; 2008-present) Codemasters Cheshire (UK; 2016-2022, absorbed into Criterion Software) Codemasters Pune (India; 2015-present)  Labels (all inactive):  Codemasters Online Gaming Funsta  The main company also has its own development division. It is sometimes referred to as Codemasters Southam or Codemasters Warwickshire. In April 2012 the company announced to cease development on all non-racing titles, focusing on sequels to the F1, GRID series and Colin McRae / DiRT Rally franchises. On 14 December 2020, Electronic Arts announced the acquisition of the company for $1.2 billion, beating an earlier $870 million bid by Take-Two Interactive.",https://cdn.mobygames.com/e5b10a98-c50c-11ed-9cb7-02420a000143.webp,1986,2025,United States
"Square Enix, Inc.","Square Enix, Inc. is a wholly owned subsidiary of Square Enix Holdings Co., Ltd. and is currently headquartered in Seattle, Washington State. The company handles operations in North America including development, localization, marketing and publishing of Square Enix titles.",https://cdn.mobygames.com/ca0c207c-bc81-11ed-a23f-02420a000186.webp,1989,2025,United States
"CRI Middleware Co., Ltd.","As the name implies, CRI was set up to function as a research institute for the CSK group, whose primary holding was Sega. Apart from doing research into new media and formats and developing support tools for the software industry (mainly Sega and its third parties), it did also do some games development itself. When Sega was splitting of its divisions into separate companies, CRI merged with the AM2 division. Since then, the company has been regrouped into CRI Middleware, focusing on what is the core business of the company, namely supplying the industry with tools for audio, video and 3-D. Games using middleware from CRI",https://cdn.mobygames.com/1583bf80-b220-11ee-9d78-02420a000160.webp,1982,2025,
PulluP Entertainment SA,,https://cdn.mobygames.com/5a36cb28-a935-11f0-a8cf-02420a000183.webp,2000,2025,
Bandai Namco Entertainment Germany GmbH,"Namco Bandai Partners Germany is the German subsidiary of Namco Bandai Games Europe. Additionally the company covers the operational business for Austria and Switzerland. Previously it was known as Infogrames Entertainment GmbH and it was based in Dreieich, Germany, as a subsidiary of Infogrames. The name was changed to Atari Deutschland GmbH in May 2003 as a result of Infogrames world wide re-branding. On 7th July 2009 the company was acquired by Namco Bandai Games Europe.",https://cdn.mobygames.com/2b7772a8-bc82-11ed-a23f-02420a000186.webp,1987,2021,Germany
THQ Nordic GmbH,"THQ Nordic GmbH is an Austrian video game publishing company, established on 23 June 2011 as Nordic Games GmbH (as a sister company of Nordic Games Publishing AB). After acquiring assets of JoWooD Entertainment and The Adventure Company on 16 August 2011, it briefly used their labels. The company's first release after its founding was ArcaniA: Fall of Setarrif which was already completed under JoWooD in October 2011. On April 26, 2012, Nordic Games GmbH announced that it had established a North American presence and had hired Eric Wuestmann as Sales & Marketing Director for that region. One motivation for this move was to reactivate products from the DreamCatcher Interactive catalog, which it had acquired in 2011. After their holding company acquired the brand of THQ on 12 June 2014, it was renamed to THQ Nordic on 12 August 2016. On 31 October 2016, the company announced the acquisition of the NovaLogic name and IPs such as Comanche, Delta Force and Joint Operations.",https://cdn.mobygames.com/11d5c23c-bcd2-11ed-a9e7-02420a000188.webp,2009,2026,Austria
